
136,158.0,91.0,99.0,96.0,180.0,95.0,53.0
137,158.0,91.0,99.0,97.0,180.0,95.0,53.0
138,158.0,90.0,99.0,97.0,180.0,94.0,53.0
139,158.0,90.0,100.0,97.0,180.0,95.0,53.0
140,158.0,90.0,100.0,97.0,180.0,95.0,53.0
141,158.0,90.0,100.0,97.0,180.0,95.0,53.0
142,158.0,90.0,100.0,97.0,180.0,95.0,53.0
143,158.0,90.0,100.0,97.0,180.0,94.0,53.0
144,158.0,90.0,100.0,97.0,180.0,94.0,53.0
145,158.0,90.0,100.0,97.0,180.0,94.0,53.0
146,158.0,90.0,100.0,97.0,180.0,94.0,53.0
147,158.0,90.0,100.0,97.0,180.0,94.0,53.0
148,158.0,90.0,100.0,97.0,180.0,94.0,53.0
149,158.0,90.0,100.0,97.0,180.0,94.0,53.0
150,158.0,90.0,100.0,97.0,180.0,94.0,53.0
151,158.0,89.0,100.0,97.0,180.0,94.0,53.0
152,158.0,88.0,100.0,97.0,180.0,94.0,53.0
153,158.0,88.0,100.0,97.0,180.0,94.0,53.0
154,158.0,88.0,100.0,97.0,179.0,94.0,53.0
155,158.0,88.0,100.0,97.0,179.0,94.0,53.0
156,158.0,88.0,100.0,97.0,178.0,94.0,53.0
157,158.0,88.0,100.0,98.0,177.0,94.0,53.0
158,158.0,88.0,100.0,98.0,177.0,94.0,53.0
159,158.0,88.0,100.0,98.0,176.0,94.0,53.0
160,158.0,88.0,101.0,98.0,176.0,94.0,53.0
161,158.0,88.0,101.0,98.0,177.0,94.0,53.0
162,158.0,87.0,101.0,98.0,177.0,94.0,53.0
163,158.0,87.0,101.0,98.0,178.0,94.0,54.0
164,158.0,87.0,101.0,98.0,178.0,94.0,54.0
165,158.0,87.0,101.0,98.0,178.0,94.0,54.0
166,158.0,87.0,101.0,98.0,178.0,94.0,54.0
167,158.0,87.0,101.0,98.0,178.0,93.0,54.0
168,158.0,87.0,101.0,98.0,178.0,93.0,54.0
169,158.0,86.0,101.0,98.0,178.0,93.0,54.0
170,158.0,86.0,101.0,98.0,178.0,93.0,54.0
171,158.0,86.0,102.0,98.0,178.0,93.0,54.0
172,158.0,86.0,102.0,98.0,179.0,93.0,54.0
173,158.0,86.0,102.0,98.0,179.0,93.0,54.0
174,158.0,86.0,102.0,98.0,179.0,93.0,54.0
175,158.0,86.0,102.0,98.0,179.0,93.0,54.0
176,158.0,86.0,102.0,98.0,179.0,93.0,54.0
177,158.0,86.0,102.0,98.0,179.0,93.0,54.0
178,158.0,86.0,102.0,98.0,179.0,93.0,54.0
179,158.0,86.0,102.0,98.0,179.0,93.0,54.0
180,158.0,86.0,102.0,98.0,179.0,93.0,54.0
181,158.0,86.0,102.0,98.0,179.0,93.0,54.0
182,158.0,86.0,102.0,98.0,177.0,93.0,54.0
183,158.0,86.0,102.0,98.0,177.0,93.0,54.0
184,158.0,86.0,102.0,98.0,178.0,93.0,54.0
185,158.0,85.0,102.0,98.0,178.0,94.0,54.0
186,158.0,85.0,102.0,98.0,177.0,94.0,54.0
187,158.0,85.0,102.0,98.0,177.0,94.0,54.0
188,158.0,84.0,102.0,98.0,178.0,94.0,54.0
189,158.0,84.0,102.0,98.0,179.0,94.0,54.0
190,158.0,84.0,102.0,98.0,179.0,94.0,54.0
191,158.0,86.0,101.0,98.0,179.0,93.0,54.0
192,159.0,87.0,101.0,98.0,180.0,93.0,54.0
193,159.0,89.0,101.0,98.0,180.0,93.0,54.0
194,159.0,90.0,101.0,98.0,180.0,94.0,54.0
195,159.0,93.0,100.0,98.0,180.0,94.0,54.0
196,159.0,94.0,100.0,98.0,180.0,94.0,53.0
197,159.0,97.0,100.0,98.0,180.0,94.0,53.0
198,160.0,98.0,99.0,97.0,180.0,94.0,53.0
199,160.0,100.0,99.0,97.0,180.0,94.0,53.0
200,160.0,100.0,99.0,97.0,180.0,94.0,53.0
201,160.0,102.0,99.0,98.0,180.0,94.0,53.0
202,160.0,102.0,99.0,98.0,180.0,94.0,54.0
203,160.0,100.0,99.0,98.0,180.0,93.0,54.0
204,160.0,100.0,99.0,98.0,180.0,93.0,54.0
205,160.0,100.0,99.0,98.0,180.0,93.0,54.0
206,160.0,100.0,99.0,98.0,180.0,93.0,54.0
207,160.0,101.0,99.0,98.0,180.0,93.0,54.0
208,160.0,101.0,99.0,98.0,180.0,93.0,54.0
209,160.0,102.0,99.0,98.0,180.0,92.0,54.0
210,160.0,103.0,98.0,98.0,180.0,92.0,55.0
211,160.0,104.0,98.0,98.0,180.0,92.0,55.0
212,161.0,106.0,98.0,98.0,180.0,92.0,55.0
213,161.0,108.0,97.0,99.0,180.0,91.0,56.0
214,161.0,109.0,97.0,99.0,180.0,90.0,57.0
215,161.0,109.0,96.0,100.0,178.0,89.0,57.0
216,161.0,110.0,96.0,100.0,177.0,88.0,57.0
217,161.0,110.0,96.0,100.0,177.0,89.0,57.0
218,161.0,110.0,96.0,100.0,177.0,89.0,57.0
219,161.0,110.0,96.0,100.0,176.0,89.0,57.0
220,161.0,110.0,96.0,100.0,176.0,90.0,57.0
221,161.0,110.0,96.0,99.0,176.0,90.0,57.0
222,161.0,110.0,96.0,99.0,176.0,90.0,56.0
223,161.0,111.0,96.0,99.0,176.0,90.0,56.0
224,161.0,111.0,96.0,99.0,176.0,90.0,56.0
225,161.0,111.0,96.0,99.0,176.0,90.0,56.0
226,161.0,111.0,96.0,99.0,176.0,90.0,56.0
227,161.0,111.0,96.0,100.0,176.0,90.0,56.0
228,161.0,111.0,96.0,100.0,176.0,90.0,56.0
229,161.0,110.0,96.0,99.0,176.0,90.0,56.0
230,161.0,110.0,96.0,99.0,176.0,90.0,56.0
231,161.0,110.0,96.0,99.0,177.0,90.0,56.0
232,161.0,110.0,96.0,99.0,177.0,90.0,56.0
233,161.0,110.0,96.0,99.0,177.0,90.0,56.0
234,161.0,110.0,96.0,99.0,177.0,90.0,56.0
235,161.0,110.0,96.0,99.0,177.0,90.0,56.0
236,161.0,110.0,96.0,99.0,177.0,90.0,56.0
237,161.0,110.0,96.0,99.0,177.0,90.0,56.0
238,161.0,110.0,96.0,99.0,177.0,90.0,56.0
239,161.0,110.0,96.0,99.0,177.0,90.0,56.0
240,161.0,110.0,96.0,99.0,178.0,90.0,56.0
241,161.0,110.0,96.0,99.0,178.0,90.0,56.0
242,161.0,110.0,97.0,99.0,178.0,90.0,56.0
243,161.0,110.0,97.0,99.0,179.0,90.0,56.0
244,161.0,110.0,97.0,99.0,179.0,90.0,56.0
245,161.0,110.0,97.0,98.0,180.0,90.0,56.0
246,161.0,110.0,97.0,98.0,180.0,90.0,56.0
247,161.0,110.0,97.0,98.0,180.0,90.0,56.0
248,161.0,110.0,97.0,98.0,180.0,90.0,56.0
249,161.0,110.0,97.0,98.0,180.0,90.0,56.0
250,161.0,110.0,97.0,98.0,180.0,90.0,56.0
251,161.0,110.0,97.0,98.0,180.0,90.0,56.0
252,161.0,110.0,97.0,98.0,179.0,90.0,56.0
253,161.0,110.0,97.0,98.0,179.0,90.0,56.0
254,161.0,110.0,97.0,98.0,179.0,90.0,56.0
255,161.0,110.0,97.0,98.0,179.0,90.0,56.0
256,161.0,110.0,97.0,98.0,178.0,90.0,56.0
257,161.0,110.0,97.0,98.0,178.0,90.0,56.0
258,161.0,110.0,97.0,98.0,178.0,90.0,56.0
259,161.0,110.0,97.0,98.0,178.0,90.0,56.0
260,161.0,110.0,97.0,98.0,178.0,90.0,56.0
261,161.0,110.0,97.0,98.0,178.0,90.0,56.0
262,161.0,110.0,97.0,98.0,178.0,90.0,56.0
263,161.0,110.0,97.0,98.0,178.0,90.0,56.0
264,161.0,110.0,97.0,98.0,178.0,90.0,56.0
265,161.0,110.0,97.0,98.0,178.0,90.0,56.0
266,161.0,110.0,97.0,98.0,178.0,90.0,56.0
267,161.0,110.0,97.0,98.0,178.0,90.0,56.0
268,161.0,110.0,97.0,98.0,178.0,90.0,56.0
269,161.0,110.0,97.0,98.0,178.0,90.0,56.0
270,161.0,110.0,97.0,98.0,179.0,90.0,56.0
271,161.0,110.0,97.0,98.0,179.0,90.0,56.0
272,161.0,110.0,97.0,98.0,179.0,90.0,56.0
273,161.0,110.0,97.0,98.0,179.0,90.0,56.0
274,161.0,110.0,97.0,98.0,179.0,90.0,56.0
275,161.0,110.0,97.0,98.0,178.0,90.0,56.0
276,161.0,110.0,97.0,98.0,178.0,90.0,56.0
277,161.0,109.0,97.0,98.0,178.0,90.0,56.0
278,161.0,109.0,97.0,98.0,178.0,90.0,56.0
279,161.0,109.0,97.0,98.0,179.0,90.0,56.0
280,161.0,109.0,97.0,98.0,179.0,90.0,56.0
281,161.0,109.0,97.0,98.0,178.0,90.0,56.0
282,161.0,109.0,97.0,98.0,178.0,90.0,56.0
283,161.0,109.0,97.0,98.0,178.0,90.0,56.0
284,161.0,109.0,97.0,98.0,178.0,90.0,56.0
285,161.0,109.0,97.0,98.0,178.0,90.0,56.0
286,161.0,109.0,97.0,98.0,178.0,90.0,56.0
287,161.0,109.0,97.0,98.0,178.0,90.0,56.0
288,161.0,109.0,97.0,98.0,178.0,90.0,56.0
289,161.0,109.0,97.0,98.0,178.0,90.0,56.0
290,161.0,109.0,97.0,98.0,178.0,90.0,56.0
291,161.0,109.0,97.0,98.0,178.0,90.0,56.0
292,162.0,109.0,97.0,98.0,179.0,90.0,57.0
293,162.0,109.0,97.0,98.0,179.0,90.0,57.0
294,162.0,109.0,97.0,98.0,179.0,90.0,57.0
295,162.0,109.0,97.0,98.0,178.0,90.0,57.0
296,162.0,109.0,97.0,98.0,178.0,90.0,56.0
297,162.0,108.0,97.0,98.0,179.0,90.0,56.0
298,162.0,108.0,97.0,98.0,179.0,90.0,56.0
299,162.0,108.0,97.0,98.0,178.0,90.0,56.0
300,162.0,108.0,97.0,98.0,179.0,90.0,56.0
301,162.0,108.0,96.0,98.0,179.0,90.0,57.0
302,162.0,108.0,96.0,98.0,179.0,90.0,57.0
303,162.0,108.0,97.0,98.0,179.0,89.0,57.0
304,162.0,108.0,97.0,98.0,179.0,89.0,57.0
305,162.0,108.0,97.0,98.0,179.0,89.0,57.0
306,162.0,108.0,97.0,98.0,179.0,89.0,57.0
307,162.0,108.0,97.0,98.0,179.0,89.0,57.0
308,162.0,108.0,97.0,98.0,179.0,89.0,57.0
309,162.0,108.0,97.0,98.0,179.0,89.0,57.0
310,162.0,108.0,97.0,98.0,179.0,89.0,57.0
311,162.0,108.0,97.0,98.0,179.0,89.0,57.0
312,162.0,108.0,97.0,98.0,179.0,89.0,57.0
313,162.0,108.0,97.0,98.0,179.0,89.0,57.0
314,162.0,108.0,97.0,98.0,179.0,89.0,57.0
315,162.0,108.0,97.0,98.0,179.0,89.0,57.0
316,162.0,108.0,97.0,98.0,179.0,89.0,57.0
317,162.0,108.0,97.0,98.0,179.0,89.0,57.0
318,162.0,108.0,97.0,98.0,179.0,89.0,57.0
319,162.0,108.0,97.0,98.0,178.0,89.0,57.0
320,162.0,108.0,97.0,98.0,178.0,89.0,57.0
321,162.0,108.0,97.0,98.0,178.0,89.0,57.0
322,162.0,108.0,97.0,98.0,178.0,89.0,57.0
323,162.0,108.0,97.0,98.0,178.0,89.0,57.0
324,162.0,108.0,97.0,98.0,178.0,89.0,57.0
325,162.0,108.0,97.0,98.0,179.0,89.0,57.0
326,162.0,108.0,97.0,98.0,179.0,89.0,57.0
327,162.0,108.0,97.0,98.0,178.0,89.0,57.0
328,162.0,108.0,97.0,98.0,178.0,89.0,57.0
329,162.0,108.0,97.0,98.0,178.0,89.0,57.0
330,162.0,108.0,97.0,98.0,178.0,89.0,57.0
331,162.0,108.0,97.0,98.0,178.0,89.0,57.0
332,162.0,108.0,97.0,98.0,178.0,89.0,57.0
333,162.0,108.0,96.0,98.0,178.0,89.0,57.0
334,162.0,108.0,96.0,98.0,178.0,89.0,57.0
335,162.0,108.0,96.0,98.0,178.0,89.0,57.0
336,162.0,108.0,96.0,98.0,178.0,89.0,57.0
337,162.0,108.0,96.0,98.0,178.0,89.0,57.0
338,162.0,108.0,96.0,98.0,177.0,88.0,58.0
339,162.0,108.0,96.0,98.0,177.0,88.0,58.0
340,162.0,107.0,97.0,99.0,176.0,88.0,58.0
341,162.0,107.0,97.0,98.0,173.0,88.0,58.0
342,162.0,108.0,98.0,98.0,172.0,88.0,58.0
343,162.0,108.0,98.0,98.0,172.0,88.0,57.0
344,162.0,109.0,99.0,98.0,172.0,89.0,57.0
345,162.0,109.0,99.0,98.0,172.0,89.0,57.0
346,162.0,109.0,100.0,98.0,172.0,89.0,57.0
347,162.0,110.0,101.0,98.0,172.0,89.0,57.0
348,162.0,110.0,101.0,98.0,172.0,89.0,57.0
349,162.0,110.0,102.0,98.0,172.0,89.0,57.0
350,162.0,111.0,103.0,98.0,172.0,89.0,57.0
351,162.0,111.0,103.0,98.0,172.0,89.0,57.0
352,162.0,111.0,103.0,98.0,172.0,88.0,57.0
353,162.0,111.0,104.0,99.0,170.0,88.0,58.0
354,162.0,111.0,104.0,99.0,169.0,88.0,58.0
355,162.0,111.0,104.0,99.0,168.0,88.0,58.0
356,162.0,112.0,105.0,99.0,167.0,88.0,58.0
357,162.0,112.0,105.0,99.0,166.0,88.0,58.0
358,162.0,113.0,105.0,99.0,164.0,88.0,58.0
359,162.0,113.0,106.0,99.0,163.0,88.0,58.0
360,162.0,113.0,106.0,99.0,162.0,88.0,58.0
361,162.0,113.0,107.0,99.0,160.0,88.0,58.0
362,162.0,113.0,108.0,99.0,158.0,88.0,58.0
363,162.0,114.0,108.0,99.0,157.0,88.0,58.0
364,162.0,114.0,108.0,99.0,156.0,88.0,58.0
365,162.0,114.0,108.0,99.0,155.0,88.0,58.0
366,162.0,115.0,109.0,99.0,155.0,88.0,58.0
367,162.0,115.0,109.0,99.0,154.0,88.0,58.0
368,162.0,115.0,109.0,99.0,153.0,88.0,58.0
369,162.0,115.0,109.0,99.0,153.0,88.0,58.0
370,162.0,116.0,109.0,99.0,151.0,87.0,58.0
371,162.0,116.0,109.0,99.0,150.0,87.0,59.0
372,162.0,116.0,110.0,99.0,149.0,87.0,59.0
373,162.0,117.0,110.0,99.0,149.0,87.0,59.0
374,162.0,117.0,110.0,99.0,147.0,87.0,59.0
375,162.0,117.0,110.0,99.0,146.0,87.0,59.0
376,162.0,118.0,110.0,99.0,146.0,87.0,59.0
377,162.0,118.0,110.0,99.0,145.0,87.0,59.0
378,162.0,119.0,110.0,99.0,144.0,87.0,59.0
379,162.0,119.0,110.0,99.0,144.0,87.0,59.0
380,162.0,119.0,110.0,99.0,143.0,87.0,59.0
381,162.0,119.0,110.0,99.0,143.0,86.0,59.0
382,162.0,119.0,110.0,99.0,143.0,86.0,59.0
383,162.0,119.0,110.0,99.0,143.0,86.0,59.0
384,162.0,119.0,110.0,99.0,143.0,86.0,59.0
385,162.0,119.0,110.0,99.0,143.0,86.0,59.0
386,162.0,119.0,110.0,99.0,143.0,86.0,59.0
387,162.0,119.0,110.0,99.0,143.0,86.0,59.0
388,162.0,119.0,110.0,99.0,143.0,86.0,59.0
389,162.0,119.0,110.0,99.0,143.0,86.0,59.0
390,162.0,119.0,110.0,99.0,143.0,86.0,59.0
391,162.0,119.0,110.0,99.0,143.0,86.0,59.0
392,162.0,119.0,110.0,99.0,143.0,86.0,59.0
393,162.0,119.0,110.0,99.0,143.0,86.0,59.0
394,162.0,119.0,110.0,99.0,143.0,86.0,59.0
395,162.0,119.0,110.0,99.0,143.0,86.0,59.0
396,162.0,119.0,110.0,99.0,143.0,86.0,59.0
397,162.0,119.0,110.0,99.0,143.0,86.0,59.0
398,162.0,119.0,110.0,99.0,143.0,86.0,59.0
399,162.0,119.0,110.0,99.0,143.0,86.0,59.0
400,162.0,119.0,110.0,99.0,143.0,86.0,59.0
401,162.0,119.0,110.0,99.0,143.0,86.0,59.0
402,162.0,119.0,110.0,99.0,143.0,86.0,59.0
403,162.0,119.0,110.0,99.0,143.0,86.0,59.0
404,162.0,119.0,110.0,99.0,143.0,86.0,59.0
405,162.0,119.0,110.0,99.0,143.0,86.0,59.0
406,162.0,119.0,110.0,99.0,143.0,86.0,59.0
407,162.0,119.0,110.0,99.0,143.0,86.0,59.0
408,162.0,119.0,110.0,99.0,143.0,86.0,59.0
409,162.0,119.0,110.0,99.0,143.0,86.0,59.0
410,162.0,119.0,110.0,99.0,143.0,86.0,59.0
411,162.0,119.0,110.0,99.0,143.0,86.0,59.0
412,162.0,119.0,110.0,99.0,143.0,86.0,59.0
413,162.0,119.0,110.0,99.0,143.0,86.0,59.0
414,162.0,119.0,110.0,99.0,143.0,86.0,59.0
415,162.0,119.0,110.0,99.0,143.0,86.0,59.0
416,162.0,119.0,110.0,99.0,143.0,86.0,59.0
417,162.0,119.0,110.0,99.0,143.0,86.0,59.0
418,162.0,119.0,110.0,99.0,143.0,86.0,59.0
419,162.0,119.0,110.0,99.0,143.0,86.0,59.0
420,162.0,119.0,110.0,99.0,143.0,86.0,59.0
421,162.0,119.0,110.0,99.0,143.0,86.0,59.0
422,162.0,119.0,110.0,99.0,143.0,86.0,59.0
423,162.0,119.0,110.0,99.0,143.0,86.0,59.0
424,162.0,119.0,110.0,99.0,143.0,86.0,59.0
425,162.0,119.0,110.0,99.0,143.0,86.0,59.0
426,162.0,119.0,110.0,99.0,143.0,86.0,59.0
427,162.0,119.0,110.0,99.0,143.0,86.0,59.0
428,162.0,119.0,110.0,99.0,143.0,86.0,59.0
429,162.0,119.0,110.0,99.0,143.0,86.0,59.0
430,162.0,119.0,110.0,98.0,143.0,86.0,59.0
431,162.0,119.0,109.0,99.0,143.0,87.0,59.0
432,161.0,117.0,107.0,102.0,143.0,88.0,58.0
433,161.0,117.0,105.0,103.0,144.0,89.0,57.0
434,160.0,115.0,102.0,103.0,150.0,90.0,57.0
435,160.0,113.0,100.0,102.0,161.0,91.0,56.0
436,159.0,111.0,97.0,101.0,170.0,91.0,55.0
437,158.0,110.0,96.0,100.0,179.0,93.0,54.0
438,158.0,108.0,95.0,98.0,180.0,93.0,54.0
439,158.0,108.0,95.0,98.0,180.0,93.0,54.0
440,158.0,107.0,95.0,99.0,180.0,94.0,54.0
441,158.0,107.0,95.0,99.0,180.0,94.0,54.0
442,158.0,106.0,96.0,98.0,180.0,94.0,53.0
443,158.0,105.0,96.0,98.0,180.0,95.0,53.0
444,158.0,104.0,97.0,98.0,180.0,95.0,52.0
445,158.0,103.0,98.0,97.0,180.0,97.0,51.0
446,158.0,102.0,99.0,97.0,179.0,99.0,49.0
447,157.0,100.0,100.0,97.0,177.0,100.0,48.0
448,158.0,99.0,102.0,96.0,176.0,101.0,48.0
449,158.0,97.0,104.0,95.0,173.0,99.0,49.0
450,158.0,94.0,106.0,94.0,173.0,98.0,50.0
451,157.0,93.0,107.0,95.0,174.0,97.0,51.0
452,156.0,92.0,107.0,96.0,175.0,96.0,52.0
453,156.0,90.0,106.0,96.0,175.0,95.0,52.0
454,156.0,90.0,106.0,96.0,176.0,95.0,53.0
455,156.0,90.0,106.0,96.0,178.0,94.0,53.0
456,156.0,90.0,105.0,96.0,180.0,94.0,53.0
457,156.0,90.0,104.0,97.0,180.0,93.0,54.0
458,157.0,90.0,104.0,97.0,180.0,93.0,54.0
459,158.0,90.0,104.0,96.0,180.0,94.0,54.0
460,158.0,90.0,104.0,95.0,180.0,95.0,53.0
461,158.0,90.0,104.0,96.0,180.0,95.0,52.0
462,158.0,91.0,104.0,96.0,180.0,94.0,53.0
463,158.0,92.0,104.0,95.0,176.0,93.0,54.0
464,159.0,93.0,104.0,95.0,172.0,93.0,54.0
465,159.0,94.0,105.0,96.0,169.0,93.0,54.0
